"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
316,"Grão Mogol",50021,62,4775,8392,1452,184,203,172660,43295,360,3127800,3885.294,13901,3.58,96.7,0.604,"-",96383676.05,82479305.24,48352.82,"MG"
317,"Grupiara",9951,NA,143,187,29,NA,NA,NA,NA,NA,3127909,193.141,1392,7.21,100,0.731,"90.91",31413454.98,28559126.71,31890.41,"MG"
318,"Guanhães",247317,3907,7695,12811,2072,286,394,216050,65490,NA,3128006,1075.124,32244,29.99,98.5,0.686,"11.74",163258052.47,191562506.3,28633.61,"MG"
319,"Guapé",33706,360,1677,3056,509,116,136,45960,11700,NA,3128105,934.345,13772,14.74,98,0.679,"15.27",86024272.42,78338927.83,27386.89,"MG"
320,"Guaraciaba",10862,NA,832,4262,330,207,63,60320,7850,NA,3128204,348.596,9753,27.98,97.3,0.623,"14.71",45019170.28,41231031.29,11179.62,"MG"
321,"Guaraciama",7048,NA,781,1258,210,NA,7,22380,5000,10,3128253,390.263,5051,12.94,95.8,0.677,"20.41",35757598.65,31141225.64,15589.72,"MG"
322,"Guaranésia",16627,46,766,880,124,40,87,8400,3150,NA,3128303,294.828,19150,64.95,97.6,0.701,"-",92567604.86,83570598.08,28891.14,"MG"
323,"Guarani",19271,NA,455,640,101,13,77,123500,103500,NA,3128402,264.194,7714,29.2,97.6,0.677,"27.03",43288236.55,47942869.59,19461.62,"MG"
324,"Guarará",6135,NA,227,1621,129,NA,38,3110,940,NA,3128501,88.655,3149,35.52,99.3,0.652,"-",31325693.14,27995957.74,15349.17,"MG"
325,"Guarda-Mor",65112,34,1627,4005,677,NA,230,32280,9850,NA,3128600,2068.808,6539,3.16,97.8,0.69,"13.33",77424208.42,71146324.02,114474.42,"MG"
326,"Guaxupé",9018,21,648,735,93,18,324,7000,3000,NA,3128709,286.398,50911,177.76,96.7,0.751,"7.37",270577155.89,251978322.4,53726.8,"MG"
327,"Guidoval",9814,NA,397,71,12,NA,NA,35160,1150,NA,3128808,158.375,7131,45.03,97.9,0.683,"13.33",38258716.02,39973191.92,17600.19,"MG"
328,"Guimarânia",26256,10,448,8520,750,NA,165,12800,4540,NA,3128907,366.833,8478,23.11,97.7,0.693,"9.71",50536090.69,45631593.78,40063.15,"MG"
329,"Guiricema",23026,49,607,3440,165,102,21,235750,2375,NA,3129004,293.578,7778,26.49,99.5,0.674,"12.82",41830732.01,44470445.05,13793.57,"MG"
330,"Gurinhatã",183500,225,3300,3400,440,140,1800,26500,8000,NA,3129103,1849.137,5192,2.81,97.1,0.68,"-",48961644.06,51916408.44,32779.01,"MG"
331,"Heliodora",10092,8,321,350,58,NA,69,7450,2025,NA,3129202,153.95,6134,39.84,97,0.657,"-",38820157.94,34677051.26,20150.08,"MG"
332,"Iapu",18051,427,498,421,70,42,80,11465,3780,NA,3129301,340.994,12030,35.28,97,0.654,"8.77",59104068.21,47966914.04,15915.1,"MG"
333,"Ibertioga",18668,22,146,286,48,25,257,4550,1750,NA,3129400,346.24,5198,15.01,99,0.657,"-",39421096.84,38099761.37,20716.39,"MG"
334,"Ibiá",94972,390,2857,2524,308,9,252,105500,7550,NA,3129509,2704.132,22229,8.22,97.9,0.718,"4.07",152793453.27,136898612.5,60160.3,"MG"
335,"Ibiaí",24131,5,830,1236,191,50,100,13210,360,NA,3129608,874.76,6286,7.19,97,0.614,"-",38498206.61,36179093.66,13560.18,"MG"
336,"Ibiracatu",5814,NA,456,1755,205,122,14,19015,6050,NA,3129657,353.257,5081,14.38,98,0.591,"28.17",34928316.22,32050667.05,9600.19,"MG"
337,"Ibiraci",18144,219,630,1323,224,48,59,21170,5540,NA,3129707,562.095,10948,19.48,93.4,0.706,"-",89263529.16,86170403.57,51550.46,"MG"
338,"Ibirité",628,108,88,57,10,NA,35,1060,490,NA,3129806,72.395,170537,2355.65,97.5,0.704,"13.42",665672531.14,684005621.9,17407.52,"MG"
339,"Ibitiúra de Minas",2901,NA,119,98,16,NA,NA,3500,1060,NA,3129905,68.316,3365,49.26,92.4,0.674,"32.26",27954251.45,27441790.63,22201.2,"MG"
