"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
47,"Eldorado do Carajás",417000,77,8400,7685,2000,1253,5640,118000,18200,NA,1502954,2956.691,28192,9.53,"93.4","0.56","11.39",132178687.18,135173819.3,16321.07,"PA"
48,"Faro",4491,244,734,748,236,238,468,2935,567,NA,1503002,11771.669,8728,0.74,"97.9","0.563","7.81",55877548.43,56479408.27,11041.86,"PA"
49,"Floresta do Araguaia",248613,506,3559,6891,940,156,441,37115,4640,NA,1503044,3444.285,17898,5.2,"94.9","0.583","10.27",109631268.68,102850964.2,29053.27,"PA"
50,"Garrafão do Norte",67875,52,1390,1935,71,759,2251,40824,7199,NA,1503077,1608.014,24703,15.36,"94.2","0.526","10.84",135787348.1,108243489.7,10553.72,"PA"
51,"Goianésia do Pará",314499,36,5882,4312,113,461,2813,69112,6510,NA,1503093,7023.948,26362,3.75,"93.6","0.56","7.65",161683554.96,161480092,12156.01,"PA"
52,"Gurupá",1200,6997,102,988,17,8,NA,1298,250,NA,1503101,8570.286,31786,3.71,"88","0.509","6.93",208686223.33,227474292,9795.38,"PA"
53,"Igarapé-Açu",23274,15,850,2000,120,4,833,2e+06,35000,NA,1503200,785.983,35797,45.54,"96.2","0.595","28.17",127075710.48,117478833.5,10600.35,"PA"
54,"Igarapé-Miri",2500,70,50,19000,430,40,15,12400,3300,NA,1503309,1996.79,64831,32.47,"93.5","0.547","12.38",232817493.36,214794124.7,10908.41,"PA"
55,"Inhangapi",12862,197,500,800,60,66,571,350000,3500,NA,1503408,472.605,10325,21.85,"97.3","0.572","6.94",61481069.07,50660490.09,14541.47,"PA"
56,"Ipixuna do Pará",130492,457,4384,3949,230,375,1841,57630,24687,NA,1503457,5215.555,30329,5.82,"74.8","0.489","14.01",206354407.85,207619504.4,9307.92,"PA"
57,"Irituia",78311,119,3200,2500,235,330,834,80000,4000,NA,1503507,1385.209,30955,22.35,"97.3","0.559","10.23",99558209.13,96706097.33,8517.6,"PA"
58,"Itaituba",1689915,2106,20137,20408,2168,2693,21110,272122,37458,NA,1503606,62042.472,123314,1.99,"94.4","0.64","18.56",609796702.96,633462437.4,30318.38,"PA"
59,"Itupiranga",728600,248,11200,13560,4100,1443,8752,46500,20100,NA,1503705,7880.109,49754,6.31,"91.2","0.528","12.45",199903230.57,195286435.5,15755.46,"PA"
60,"Jacareacanga",95790,NA,397,900,141,45,512,24000,2000,NA,1503754,53304.563,24042,0.45,"90.1","0.505","20.8",184660406.3,188065477.1,90011.45,"PA"
61,"Jacundá",182800,50,3800,6500,2100,230,2996,22000,1925,NA,1503804,2008.315,37707,18.78,"96.3","0.622","15.44",185375290.45,196295897.8,10173.91,"PA"
62,"Juruti",49910,2782,3472,2393,457,453,1187,37340,11200,NA,1503903,8305.454,50881,6.13,"96.6","0.592","7.12",305164286.46,312408802.5,24211.68,"PA"
63,"Limoeiro do Ajuru",NA,NA,1,21200,750,NA,NA,17500,4000,NA,1504000,1490.186,29569,19.84,"97.7","0.541","23.98",109141480.51,111315026.4,16981.77,"PA"
64,"Mãe do Rio",45858,148,1500,800,90,250,47,65000,10000,NA,1504059,469.341,34353,73.19,"96.5","0.599","10.53",136675833.44,130892178.5,11198.48,"PA"
65,"Magalhães Barata",1679,10,60,140,14,3,NA,2500,500,NA,1504109,323.984,8115,25.05,"98.4","0.597","-",44894791.15,43611780.57,11448.24,"PA"
66,"Marabá",1834100,832,30440,49105,13319,3131,25328,732300,58870,NA,1504208,15128.058,266533,17.62,"94.7","0.668","14.75",1623130418.06,1524383652,47010.21,"PA"
67,"Maracanã",3622,NA,105,250,25,14,160,580000,35000,NA,1504307,807.628,25971,32.16,"98.1","0.57","24.54",103246959.78,98926978.33,9810.78,"PA"
68,"Marapanim",4808,523,130,800,80,11,62,35000,1600,NA,1504406,804.625,26573,33.03,"99","0.609","18.59",90186749.55,84269973.52,9230.71,"PA"
