"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
104,"Maracanaú",1294,NA,442,11936,1644,894,870,628100,2875,80,2307650,105.071,234509,2231.91,97.4,0.686,"8.2",1380361382.71,1380756309,53410.24,"CE"
105,"Maranguape",14955,16,1706,14343,1217,5730,17930,879758,24094,NA,2307700,583.505,105093,180.11,94.9,0.659,"7.57",399756588.17,399359052.4,12527.08,"CE"
106,"Marco",6755,NA,367,4015,796,2556,3584,89842,19763,NA,2307809,573.61,25799,44.98,97.4,0.612,"7.55",141656471.6,136184612.2,14052.51,"CE"
107,"Martinópole",2178,NA,269,4415,1839,2309,1023,5498,2018,NA,2307908,303.445,10846,35.74,97.8,0.599,"5.26",69922008.62,63508931.73,8444.53,"CE"
108,"Massapê",7790,NA,430,42120,3919,6550,6678,352230,28759,NA,2308005,567.78,37697,66.39,98.3,0.616,"11.67",172814083.43,165308655.1,9626.56,"CE"
109,"Mauriti",46139,NA,1333,7992,2383,6205,13785,469270,106502,NA,2308104,1079.011,45561,42.22,98.1,0.605,"15.04",189850547.82,177902895.1,10698.7,"CE"
110,"Meruoca",1400,NA,106,6115,434,645,329,45085,21079,NA,2308203,151.651,15157,99.95,97.8,0.618,"5.75",89332707.21,82963953.67,8445.56,"CE"
111,"Milagres",20900,NA,682,4940,1960,875,2040,129297,33350,NA,2308302,579.097,25900,44.72,96.2,0.628,"8.5",127610012.65,107147705,10477.64,"CE"
112,"Milhã",34465,NA,889,7323,825,2399,20925,55320,29930,NA,2308351,502.137,14123,28.13,97.5,0.626,"-",79597032.69,71797596.31,14874.7,"CE"
113,"Miraíma",8045,31,467,2227,243,4911,7954,17088,7348,NA,2308377,708.678,14196,20.03,98.6,0.592,"-",70279402.12,64788002.58,8062.95,"CE"
114,"Missão Velha",16269,NA,960,4182,1480,1804,4130,70200,45025,NA,2308401,613.317,36822,60.04,96.8,0.622,"3.54",148483348.31,138350096.4,14506.46,"CE"
115,"Mombaça",35358,NA,2112,5714,1062,4000,15000,142779,71185,NA,2308500,2115.748,37735,17.84,96.4,0.582,"13.95",181894412.72,163624014.2,10174.82,"CE"
116,"Monsenhor Tabosa",10796,NA,658,4201,950,7563,13156,33475,11835,NA,2308609,892.538,17149,19.21,99.2,0.61,"10.58",110826486.35,100034320.5,9308.34,"CE"
117,"Morada Nova",101048,9,6123,40660,15857,32104,80260,109410,54705,NA,2308708,2763.971,61443,22.23,97.6,0.61,"8.75",271904432.36,289597841.3,20731.68,"CE"
118,"Moraújo",3295,NA,190,2808,823,2800,1735,18255,5025,NA,2308807,414.446,8254,19.92,97.4,0.581,"17.54",49355921.98,43846309.21,8555.95,"CE"
119,"Morrinhos",5116,NA,244,2413,308,2158,3387,27856,8434,NA,2308906,411.586,22753,55.28,95.1,0.588,"9.09",97571599.71,101785036.2,8462.73,"CE"
120,"Mucambo",3325,NA,155,6015,803,2730,2380,14800,7150,NA,2309003,192.19,13666,71.11,98.6,0.607,"5.38",82028663.62,85857453.06,9016.67,"CE"
121,"Mulungu",809,NA,121,1150,32,408,144,12500,4500,NA,2309102,97.951,10569,107.9,96.9,0.607,"8.62",59584845.28,53058519.63,11197.64,"CE"
122,"Nova Olinda",12000,NA,400,2754,430,1640,2900,38500,24300,300,2309201,282.584,15399,54.49,97.3,0.625,"8.85",85304063.17,74271492.86,10341.85,"CE"
123,"Nova Russas",9013,NA,437,4380,992,5700,14993,30505,16284,NA,2309300,736.911,30699,41.66,98,0.614,"5.92",201398812.37,179147893.7,10371.24,"CE"
124,"Novo Oriente",14920,NA,1060,9828,2325,5095,27823,73279,32248,NA,2309409,947.44,27545,29.07,97.9,0.605,"9.62",178948964.73,169606312.4,9854.38,"CE"
125,"Ocara",12121,NA,1105,4815,640,940,6400,127000,55000,NA,2309458,763.075,24493,32.1,98.2,0.594,"36.73",119041248.55,106529485.7,10972.95,"CE"
126,"Orós",16463,NA,785,5252,514,3618,8710,50800,17113,NA,2309508,577.526,19675,34.07,97.4,0.636,"9.01",100547347.64,93997787.82,10256.74,"CE"
127,"Pacajus",8930,19,1030,9490,3350,1170,6852,3787030,2156353,63050,2309607,250.304,70983,283.59,98.2,0.659,"6.75",271337890.05,270191909.3,18349.45,"CE"
128,"Pacatuba",2571,NA,337,3542,1948,686,2417,164375,76472,NA,2309706,133.236,81524,611.88,94.6,0.675,"14.3",294691906.75,303541538,14421.49,"CE"
129,"Pacoti",968,NA,56,712,170,238,266,18983,6154,650,2309805,112.433,11186,99.49,96.5,0.635,"8.13",67652712.28,64231695.21,12049.56,"CE"
130,"Pacujá",1689,NA,110,1892,449,907,1090,9897,3520,NA,2309904,88.355,6175,69.89,98.5,0.621,"-",52624329.52,50932536.17,9130.3,"CE"
131,"Palhano",3408,NA,314,3965,343,4456,12542,22786,9476,NA,2310001,436.98,9346,21.39,98.1,0.638,"20.41",51130882.97,49120236.09,10443.35,"CE"
132,"Palmácia",3630,3,175,970,270,373,675,64800,11080,NA,2310100,128.896,10242,79.46,91.7,0.622,"12.2",62495019.02,58743549.67,8494.35,"CE"
