"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
150,"São Benedito do Sul",10458,19,475,266,54,54,259,58020,1441,NA,2612901,160.477,13113,81.71,83.7,0.53,"7.3","60847924.84","55718579.61",7205.9,"PE"
151,"São Bento do Una",61925,NA,1485,140622,36253,10159,20052,14203589,4450000,314088,2613008,719.148,49449,68.76,93,0.593,"12.05","192896116.51","186358349.8",24529.96,"PE"
152,"São Caitano",21345,NA,794,12004,1440,13031,21826,828450,24500,NA,2613107,382.483,37126,97.07,97.2,0.591,"15.84","141003297.03","139284774.8",11941.92,"PE"
153,"São João",16057,NA,533,2618,400,1305,5802,525440,34110,NA,2613206,258.519,23837,92.21,96.3,0.57,"19.66","106972025.78","108047044.2",16964.2,"PE"
154,"São Joaquim do Monte",17282,NA,169,1199,220,259,1025,7000,3800,169,2613305,227.385,20037,88.12,94.2,0.537,"21.28","99502219.77","88157720.89",8650.9,"PE"
155,"São José da Coroa Grande",3491,NA,99,77,26,81,293,692,402,NA,2613404,69.184,18825,272.1,95.8,0.608,"15.38","101988283.43","105864787",13307.45,"PE"
156,"São José do Belmonte",24903,10,1489,1981,280,10938,21566,39000,18000,NA,2613503,1474.086,34843,23.64,96.2,0.61,"10.08","149805867.59","168978919.5",10021.24,"PE"
157,"São José do Egito",24750,NA,1015,7900,1200,9500,12000,511700,194100,200,2613602,774.037,31004,40.05,98.9,0.635,"14.81","140065553.15","124789552.2",12894.4,"PE"
158,"São Lourenço da Mata",2620,3,525,1960,480,605,1790,160000,55000,32000,2613701,263.687,111249,421.9,97.1,0.653,"13.49","323294088.15","345775494.9",12568.1,"PE"
159,"São Vicente Férrer",5894,NA,244,1118,254,588,921,53000,1200,NA,2613800,112.554,16677,148.17,95.2,0.549,"8.58","97003642.18","84800261.49",11544.25,"PE"
160,"Serra Talhada",44000,50,2500,15000,4500,91000,104000,87000,40000,NA,2613909,2980.007,92228,30.95,96.7,0.661,"14","328562093.58","359784951.8",19359.84,"PE"
161,"Serrita",28503,22,2065,3545,710,30670,65822,350000,23050,NA,2614006,1535.19,18207,11.86,98.1,0.595,"24.27","113030543.87","102861163.6",8382.02,"PE"
162,"Sertânia",27990,NA,1953,8200,2000,150700,100850,45000,25000,NA,2614105,2421.527,32811,13.55,94.6,0.613,"31.61","125172754.01","140797961.4",10151.94,"PE"
163,"Sirinhaém",1010,143,118,150,35,38,55,2000,1800,NA,2614204,374.321,37596,100.44,94.1,0.597,"14.23","163743745.83","157829293.9",15423.1,"PE"
