"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
315,"Pinhal Grande",15948,13,208,1098,211,NA,2409,14370,10640,114,4314472,478.11,3805,7.96,"97.6","0.678","-",52229630.91,42288410.02,216252.56,"RS"
316,"Pinheirinho do Vale",9197,3,97,107088,16791,3,139,126500,7240,75,4314498,105.385,4540,43.08,"97.3","0.71","-",37504453.57,32645771.88,26704.69,"RS"
317,"Pinheiro Machado",122463,257,4577,906,259,2065,120140,21000,16200,35,4314506,2249.176,11214,4.99,"97.1","0.661","9.8",81880258.83,81484243.2,32810.02,"RS"
318,"Pinto Bandeira",1068,1,101,382,70,NA,556,62191,15490,NA,4314548,104.801,2723,25.98,"-","-","-",3413153.97,26840957.58,24212.76,"RS"
319,"Pirapó",21272,409,445,529,117,NA,2390,15172,6835,NA,4314555,293.723,2260,7.69,"97.9","0.669","-",31307879.04,27795367.91,42934.46,"RS"
320,"Piratini",128242,180,5289,1625,376,1793,81566,14210,7500,230,4314605,3538.3,17504,4.95,"97.2","0.658","7.41",103494494.8,105064384.8,42437.1,"RS"
321,"Planalto",11112,19,120,17050,290,32,817,290786,12100,140,4314704,228.552,10406,45.53,"97.2","0.687","6.8",55789507.24,48199390.85,25359.66,"RS"
322,"Poço das Antas",1890,NA,33,33163,3182,NA,101,352000,17600,NA,4314753,67.618,2171,32.11,"99.1","0.744","45.45",32681885.41,24028715.96,62592.03,"RS"
323,"Pontão",7094,44,207,4135,183,55,2010,201930,854,NA,4314779,502.709,3296,6.56,"96.8","0.725","-",45543680.53,41723573.89,103467.34,"RS"
324,"Ponte Preta",4662,2,44,6380,103,62,382,8e+05,2400,NA,4314787,99.504,1575,15.83,"100","0.725","-",26596863.81,22867392.48,63989.35,"RS"
325,"Portão",8956,287,755,274,73,236,1082,4800,2350,250,4314803,159.298,34071,213.88,"96.2","0.713","9.64",215157631.19,185738645.8,43654.26,"RS"
326,"Porto Alegre",197734,6185,26282,13043,2237,3874,42669,260361,84389,60475,4314902,495.39,1332845,2690.5,"96.6","0.805","7.75",9787322843.49,10845783037,54647.38,"RS"
327,"Porto Lucena",21028,NA,147,18000,95,NA,375,19751,8507,281,4315008,250.876,4360,17.38,"97.5","0.693","-",38351340.22,33328205.04,30053.37,"RS"
328,"Porto Mauá",6221,NA,46,18000,89,NA,205,11565,7040,495,4315057,105.811,2142,20.24,"100","0.698","-",34458060.62,25673417.8,38314.42,"RS"
329,"Porto Vera Cruz",10626,NA,169,21000,62,16,410,13348,6207,48,4315073,114.284,1560,13.65,"100","0.69","-",29825891.2,27921527.57,35939.08,"RS"
330,"Porto Xavier",23923,116,360,35096,3703,28,1647,30069,14291,232,4315107,281.497,9938,35.3,"99.5","0.723","-",69044993.82,62667837.63,20793.08,"RS"
331,"Pouso Novo",4042,16,71,17106,3442,135,539,563096,1200,NA,4315131,105.338,1739,16.51,"96.6","0.715","-",29084773.19,28450306.29,38725.99,"RS"
332,"Presidente Lucena",2354,53,93,251,37,15,115,485373,6850,250,4315149,49.628,3077,62,"98.6","0.757","21.74",40737462.11,35221732.08,71942.18,"RS"
333,"Progresso",9040,NA,254,20000,833,102,500,1782000,8100,NA,4315156,256.039,5340,20.86,"99","0.683","-",41526706.04,33258820.18,26706.68,"RS"
334,"Protásio Alves",6770,NA,135,46000,4500,40,711,723840,683197,NA,4315172,171.994,2025,11.77,"98.1","0.733","-",30540589.28,23902736.04,48347.62,"RS"
335,"Putinga",6944,30,97,44662,3097,33,820,655128,10560,NA,4315206,216.159,3747,17.33,"97.9","0.715","-",36682230.39,31443995.87,34561.44,"RS"
336,"Quaraí",254054,466,11488,313,87,139,166505,6010,5010,NA,4315305,3139.995,23500,7.48,"99.4","0.704","23.72",111831382.28,99073535.08,27772.79,"RS"
337,"Quatro Irmãos",3501,NA,159,4907,1154,5,906,17000,2250,32,4315313,268.971,1552,5.77,"99.6","0.689","-",30056874.95,26964061.52,99979.63,"RS"
338,"Quevedos",25553,17,785,977,218,NA,7435,12100,6600,NA,4315321,543.359,2507,4.61,"96.4","0.665","-",37167706.39,31594887.04,107161.62,"RS"
339,"Quinze de Novembro",10540,NA,66,23176,3113,42,534,12000,8000,100,4315354,223.072,3910,17.53,"100","0.756","47.62",45578253.13,38991331.14,66960.55,"RS"
340,"Redentora",6415,NA,62,23800,1602,48,252,18798,3045,NA,4315404,303.705,9738,32.06,"93.5","0.631","10.58",59590760.1,46999262.03,19767.66,"RS"
341,"Relvado",4970,NA,61,25216,108,45,335,6e+05,42000,NA,4315453,108.188,1796,16.6,"98.2","0.731","71.43",28873430.42,22743592.07,39983.85,"RS"
342,"Restinga Sêca",40127,139,1149,865,172,16,3010,19714,13399,188,4315503,968.62,14939,15.42,"97.6","0.683","14.08",100118351.7,87841465.31,42887.51,"RS"
343,"Rio dos Índios",11619,NA,234,1809,263,49,1035,178000,2900,NA,4315552,235.854,2835,12.02,"95.1","0.656","50",40205030.43,33655677.86,53086.08,"RS"
344,"Rio Grande",143290,1525,7436,573,165,169,16302,2226,2070,NA,4315602,2682.867,191900,71.53,"97.7","0.744","12.99",1127606615.96,1018943998,62392.39,"RS"
345,"Rio Pardo",90000,436,4100,2600,430,180,13073,90000,67000,NA,4315701,2051.112,34654,16.9,"96.1","0.693","2.94",174606230.28,154827988.8,36346.75,"RS"
346,"Riozinho",2000,77,66,560,70,55,187,6500,4550,320,4315750,239.09,4473,18.71,"96.5","0.661","-",37116919.21,32265473.94,33173.28,"RS"
347,"Roca Sales",6823,NA,133,51199,6294,105,672,1100000,6500,1000,4315800,208.108,10418,50.06,"98.7","0.729","20",81715788.81,64779351.3,49851.25,"RS"
348,"Rodeio Bonito",6226,12,64,115691,5631,77,668,26350,6030,150,4315909,83.278,6654,79.9,"99.3","0.732","-",52746758.64,44328847.11,47593.36,"RS"
349,"Rolador",10113,NA,231,3491,674,12,1368,16500,5700,NA,4315958,295.326,2291,7.76,"98.5","0.689","-",34749997.4,28950844.92,71327.05,"RS"
350,"Rolante",12467,411,935,2205,315,375,2600,78700,61800,515,4316006,296.09,21253,71.78,"96.9","0.688","7.55",128746936.04,112640513.7,33884.81,"RS"
351,"Ronda Alta",7438,NA,130,13388,197,90,1004,465200,35300,580,4316105,418.675,9777,23.35,"94.6","0.724","9.9",73598767.14,59652167.47,44347.96,"RS"
352,"Rondinha",12539,NA,68,59797,1976,177,1764,26500,18200,350,4316204,252.454,4991,19.77,"99.1","0.764","-",45549601.76,36258803.56,53421.99,"RS"
353,"Roque Gonzales",29600,7,394,39853,2694,50,1302,18947,9636,67,4316303,349.074,6576,18.84,"97.8","0.688","-",52364884.69,49704842.71,64744.41,"RS"
354,"Rosário do Sul",311786,1454,11514,2430,520,551,142778,37340,25390,110,4316402,4343.656,36630,8.43,"96.5","0.699","12.05",174424246.29,173326698.2,35245.33,"RS"
355,"Sagrada Família",2305,NA,38,12655,600,20,85,8066,4122,NA,4316428,77.889,2480,31.84,"98.6","0.678","-",36861066.76,27596255.49,31762.83,"RS"
356,"Saldanha Marinho",5495,NA,103,480,63,15,518,6000,3100,85,4316436,221.554,2575,11.62,"100","0.762","-",41934234.29,36920556.41,97938.15,"RS"
357,"Salto do Jacuí",6014,NA,312,1404,262,15,1854,14800,11900,NA,4316451,507.698,10203,20.1,"96.3","0.687","-",86438995.7,78127153.52,96983.27,"RS"
358,"Salvador das Missões",7880,5,74,28552,5595,16,244,10000,5500,NA,4316477,94.312,2877,30.51,"100","0.753","-",39251171.56,36032859.73,65277.41,"RS"
359,"Salvador do Sul",7208,10,90,22095,5488,77,1366,1515275,937170,67,4316501,99.156,6879,69.38,"98.8","0.74","12.99",60373110.18,49927490.5,42339.98,"RS"
360,"Sananduva",125781,72,2403,98727,5828,158,9928,1899836,278618,90,4316600,504.438,16399,32.51,"98.4","0.747","-",101982470.29,90677038.79,51509.18,"RS"
361,"Sant'Ana do Livramento",528844,562,24606,2510,800,872,338301,36120,25220,NA,4317103,6946.407,84421,12.15,"97.6","0.727","11.2",428560392.9,442415771.3,37330.14,"RS"
362,"Santa Bárbara do Sul",11607,9,573,741,131,NA,3636,9200,7800,100,4316709,975.799,8122,8.32,"99.5","0.725","11.36",86242320.77,77834529.41,171000.57,"RS"
363,"Santa Cecília do Sul",4450,NA,86,342,61,10,752,312000,5000,NA,4316733,200.056,1674,8.37,"99.1","0.725","35.71",31308022.09,27587713.67,88269.41,"RS"
364,"Santa Clara do Sul",4843,22,106,16079,1458,NA,190,520245,68068,30000,4316758,86.442,6887,79.67,"98.7","0.74","17.24",47788194.01,42332756.69,50200.65,"RS"
365,"Santa Cruz do Sul",175073,188,7064,88225,10143,1799,15007,3148230,483835,7890,4316808,733.898,133230,181.54,"98.3","0.773","10.99",869276685.27,795099973.7,74205,"RS"
366,"Santa Margarida do Sul",44312,11,1618,659,170,NA,20818,4580,1600,NA,4316972,955.299,2596,2.72,"99","0.663","-",36242748.71,28090862.88,139226.56,"RS"
367,"Santa Maria",647833,1844,23074,21308,4956,581,116309,219158,154847,3127,4316907,1780.194,271735,152.64,"98.1","0.784","10.36",1174042470.21,1237029894,33532.26,"RS"
368,"Santa Maria do Herval",3385,138,73,752,115,180,275,3520000,102650,600,4316956,140.437,6340,45.14,"88.1","0.676","40.82",48720783,41748751.82,43780.58,"RS"
369,"Santa Rosa",209197,120,3265,461678,49632,261,10510,382377,223156,5705,4317202,489.38,76963,157.27,"98.6","0.769","11.17",589726461.8,543179937.3,50513.48,"RS"
370,"Santa Tereza",905,NA,70,3246,51,7,300,345379,1800,NA,4317251,73.669,1505,20.43,"98.6","0.746","-",28929749.02,22928003.27,28949.13,"RS"
371,"Santa Vitória do Palmar",170133,139,7292,707,193,51,48649,2411,322,NA,4317301,5206.977,30983,5.95,"98.5","0.712","6.9",226373954.36,208838074.5,59922.92,"RS"
372,"Santana da Boa Vista",69352,51,2410,2090,461,6623,58783,29000,21500,30,4317004,1418.805,7024,4.95,"98.5","0.633","-",56093992.17,43331440.95,45402.39,"RS"
373,"Santiago",563184,1591,17142,11427,2680,283,183527,83484,45332,3916,4317400,2414.195,48938,20.27,"98.9","0.766","11.28",262684022.78,239947133.8,41004.58,"RS"
374,"Santo Ângelo",455489,2951,12429,89737,13453,368,140748,315979,152486,2080,4317509,679.34,76917,113.22,"99","0.772","6.42",384674248.42,366428741.4,41012.36,"RS"
375,"Santo Antônio da Patrulha",61423,579,2141,779,108,81,5088,30549,20460,3060,4317608,1049.583,42947,40.92,"96.9","0.717","9.95",227215874.58,205943579.4,38723.81,"RS"
376,"Santo Antônio das Missões",102545,279,2675,719,148,79,37275,11900,10000,200,4317707,1710.869,10300,6.02,"97.3","0.686","-",77274805.53,81329991.78,67869.46,"RS"
377,"Santo Antônio do Palma",3684,NA,30,24311,2900,99,318,1561940,95000,NA,4317558,126.094,2091,16.58,"99.2","0.764","-",37096120.31,28710616.46,56561.14,"RS"
378,"Santo Antônio do Planalto",3189,NA,149,630,111,54,2629,3560,1275,30,4317756,203.44,2089,10.27,"99.2","0.759","-",35538191.13,27194588.68,93889.23,"RS"
379,"Santo Augusto",8050,17,520,11830,865,24,1225,23240,11200,120,4317806,467.775,13902,29.72,"97.7","0.739","17.44",107264238.57,88489399.81,61423.02,"RS"
380,"Santo Cristo",44868,60,437,153528,27100,38,912,74520,42529,800,4317905,367.202,15320,41.72,"99.8","0.738","6.49",99838740.11,92224167.08,55305.62,"RS"
381,"Santo Expedito do Sul",6254,NA,86,18600,95,NA,227,110000,22000,NA,4317954,125.595,2349,18.7,"98.9","0.732","-",27430221.73,24231532.34,56384.95,"RS"
382,"São Borja",125028,935,6046,1710,338,20,44643,5872,2419,NA,4318002,3616.69,59676,16.5,"97.5","0.736","7.55",354968681.13,329450953.2,43012.23,"RS"
383,"São Domingos do Sul",3590,NA,96,14367,2118,138,603,985925,60,55,4318051,78.67,2754,35.01,"99.1","0.763","-",30820894.26,26461356.7,39933.74,"RS"
384,"São Francisco de Assis",170885,330,4003,2313,476,28,28420,42900,32400,NA,4318101,2506.975,17618,7.03,"98","0.675","7.14",111739166.05,100758933.1,44473.17,"RS"
385,"São Francisco de Paula",133846,202,4439,2087,178,140,12665,520000,235000,NA,4318200,3317.794,21893,6.6,"96.8","0.685","3.83",154541387.15,132416529.7,46934.89,"RS"
386,"São Gabriel",270290,1694,11324,5220,1050,166,81110,45500,29900,640,4318309,5053.46,58487,11.57,"96.9","0.699","12.89",289827561.64,284764762,43790.22,"RS"
387,"São Jerônimo",160181,2212,8657,9653,1080,2682,31480,593851,188440,52000,4318408,935.596,21028,22.48,"96","0.696","8.47",113280085.4,92219803.99,27148.45,"RS"
388,"São João da Urtiga",8632,NA,47,33322,1779,7,338,13984,3200,NA,4318424,171.029,4461,26.08,"98.7","0.694","-",42113271.67,35760712.39,39815.86,"RS"
389,"São João do Polêsine",4043,NA,77,158,42,NA,163,10700,5000,478,4318432,78.32,2649,33.82,"99","0.748","38.46",32192276.53,27419462.97,41347.83,"RS"
390,"São Jorge",7626,NA,131,8053,770,4,1068,195120,5560,NA,4318440,125.62,2912,23.18,"98.4","0.732","-",34321743.59,30349086.62,47482.38,"RS"
391,"São José das Missões",2600,NA,45,1050,420,9,240,8050,4500,NA,4318457,98.125,2362,24.07,"99","0.651","-",31343159.11,26519243.64,37475,"RS"
392,"São José do Herval",2617,47,131,8948,97,16,367,478267,180000,NA,4318465,102.912,1902,18.48,"95.3","0.717","43.48",32055911.15,26420152.06,30835.69,"RS"
393,"São José do Hortêncio",2760,1,48,2705,44,13,65,240740,95801,500,4318481,63.709,4447,69.8,"99.5","0.707","34.48",41952382.19,35879953.16,23936.9,"RS"
394,"São José do Inhacorá",5654,NA,32,28690,74,10,127,10484,6685,148,4318499,77.732,2406,30.95,"99.5","0.747","-",36624227.11,28595562.03,90094.6,"RS"
395,"São José do Norte",52000,50,2089,200,39,11,4335,4080,2500,NA,4318507,1071.824,25443,23.74,"96.6","0.623","11.19",137098249.3,128218504.6,28446.79,"RS"
396,"São José do Ouro",15854,3,382,666,137,NA,1792,100985,5918,NA,4318606,335.287,6834,20.38,"100","0.755","41.1",45703727.17,40718486.49,66997.04,"RS"
397,"São José do Sul",3320,NA,88,14151,1586,4,552,682388,182416,105,4318614,54.764,2380,43.46,"96.7","0.725","-",34407529.51,30582865.06,38156.8,"RS"
398,"São José dos Ausentes",64109,130,1239,41,21,NA,1375,6550,5170,NA,4318622,1173.907,4172,3.55,"98.5","0.663","40",55984199.43,54201375.03,43728.9,"RS"
399,"São Leopoldo",1219,22,524,187,39,161,413,920,180,NA,4318705,103.009,217409,2110.58,"96.8","0.739","13.6",1333459338.58,1286886450,45159.57,"RS"
400,"São Lourenço do Sul",99556,240,4951,7006,1080,378,11177,33870,23700,NA,4318804,2036.125,41989,20.62,"97.6","0.687","13.62",229787695.53,205672446.8,39103.99,"RS"
401,"São Luiz Gonzaga",43146,168,1307,2689,653,24,9258,38000,16000,NA,4318903,1295.522,34752,26.82,"98.8","0.741","23.97",184059820.86,171963193.8,57474.25,"RS"
402,"São Marcos",7981,8,627,443,82,131,1086,1023300,64740,NA,4319000,256.159,21084,82.31,"98.4","0.768","-",151017314.72,120579602,52647.06,"RS"
403,"São Martinho",7378,NA,145,29277,3904,76,373,20000,8000,300,4319109,171.245,5481,32.01,"99.1","0.726","-",52698310.42,45399526.4,66347.14,"RS"
404,"São Martinho da Serra",29176,49,1185,1262,208,NA,7597,7112,5625,NA,4319125,669.547,2860,4.27,"99.8","0.652","-",35527896.7,32855776.99,104119.72,"RS"
405,"São Miguel das Missões",42036,459,996,2000,353,4,9768,26000,11000,240,4319158,1228.447,7056,5.74,"97.2","0.667","-",78935548.32,66852980.34,112835.1,"RS"
406,"São Nicolau",21563,892,712,6800,157,10,5873,16524,10015,NA,4319208,485.588,5118,10.54,"96.8","0.645","-",47287772.74,44239536.74,44254.79,"RS"
407,"São Paulo das Missões",22058,NA,88,48912,5716,14,398,28704,11992,225,4319307,223.942,5846,26.1,"98.5","0.692","16.13",46010401.6,45643483.62,35470,"RS"
408,"São Pedro da Serra",2748,3,57,8650,72,6,1691,582496,195520,65,4319356,35.207,3548,100.78,"98.3","0.739","25",40424756.56,31914309.69,29174.82,"RS"
409,"São Pedro das Missões",2010,4,72,5190,500,10,125,3568,1745,NA,4319364,79.894,1757,21.99,"99","0.664","-",27368619.57,22825182.52,56383.85,"RS"
410,"São Pedro do Butiá",7918,NA,157,64529,18847,30,492,64000,52500,110,4319372,107.559,3070,28.54,"100","0.763","-",41873741.06,36114825.63,54801.17,"RS"
411,"São Pedro do Sul",61363,5,1542,2083,405,26,8571,71532,50971,114,4319406,873.394,15577,17.84,"97.2","0.709","-",92655357.18,93782572.01,33059.31,"RS"
412,"São Sebastião do Caí",5527,19,646,1000,38,94,967,20000,4300,NA,4319505,114.293,24428,213.73,"99.2","0.739","7.27",155342507.23,137681339.5,34381.59,"RS"
413,"São Sepé",103925,128,3719,3620,358,77,26083,11700,9825,205,4319604,2204.779,21219,9.62,"97.3","0.708","4.39",152327874.54,135991816.6,56671.05,"RS"
414,"São Valentim",6695,NA,75,7656,101,6,624,450000,7100,140,4319703,154.45,3264,21.13,"99.1","0.72","31.25",34129730.5,29670580.18,42093.07,"RS"
415,"São Valentim do Sul",2579,NA,55,7251,1976,26,163,568043,11420,NA,4319711,91.898,2207,24.02,"98","0.764","-",31482889.2,22116525.35,42515.69,"RS"
416,"São Valério do Sul",2060,NA,86,5440,37,NA,162,6000,2800,NA,4319737,107.402,2543,23.68,"94.3","0.642","54.05",32597832.92,25635091.67,33099.83,"RS"
417,"São Vendelino",1027,NA,7,960,32,25,263,179416,46768,NA,4319752,31.935,2251,70.49,"100","0.754","-",40479101.54,32103815.68,41847.5,"RS"
418,"São Vicente do Sul",67613,576,2538,1049,215,56,13206,8950,7260,NA,4319802,1174.822,8097,6.89,"98.2","0.685","-",63776528.12,58000608.28,83568.15,"RS"
419,"Sapiranga",3364,98,490,365,80,13,590,69125,2765,55000,4319901,136.473,75648,554.31,"97.6","0.711","13.08",417659121.88,359767585.7,44906.27,"RS"
420,"Sapucaia do Sul",205,10,431,65,9,15,111,986,555,NA,4320008,58.247,132107,2268.05,"97.4","0.726","6.28",705480063.79,553518663.3,29500.52,"RS"
421,"Sarandi",8094,4,263,45064,8360,33,1757,12864,7230,465,4320107,351.717,22851,64.97,"98.2","0.777","18.25",151886740.14,131102377.3,51915.53,"RS"
422,"Seberi",15310,NA,281,73450,12979,13,1392,138900,11200,150,4320206,300.827,11950,39.72,"98.1","0.723","5.21",89590825.99,74421208.59,57805.09,"RS"
423,"Sede Nova",6305,NA,81,33630,929,7,286,12000,2000,NA,4320230,119.312,2704,22.66,"99","0.712","-",41381616.86,31118469.99,54794.43,"RS"
424,"Segredo",6159,NA,206,1822,229,162,676,9820,4910,350,4320263,245.17,6009,24.51,"98.5","0.659","15.15",42784390.77,37086123.67,21846.87,"RS"
425,"Selbach",8144,NA,103,29412,4315,51,1123,43000,6800,NA,4320305,176.471,5107,28.94,"99.7","0.777","-",48014317.64,39388580.29,73361.94,"RS"
426,"Senador Salgado Filho",6560,5,114,5812,44,38,433,10383,5636,160,4320321,147.068,2673,18.18,"96.9","0.693","38.46",32028724.94,26510611.8,53987.11,"RS"
427,"Sentinela do Sul",9484,373,632,1464,224,139,1366,16995,2909,230,4320354,282.13,5306,18.81,"99.5","0.671","-",33450532.78,27551743.06,24182.11,"RS"
428,"Serafina Corrêa",7675,NA,186,34862,5630,20,861,992432,339962,28,4320404,163.31,16961,103.86,"97.9","0.76","-",135766655.91,115476682.2,43283.1,"RS"
429,"Sério",3326,NA,19,9182,636,57,232,1446272,138000,NA,4320453,98.131,1941,19.78,"97","0.652","-",28416581.21,23192891.31,31535.66,"RS"
430,"Sertão",7894,18,220,20787,2476,68,2080,641452,27500,NA,4320503,440.631,5541,12.58,"97.4","0.751","17.86",48195412.23,43056737.52,102394.85,"RS"
431,"Sertão Santana",4260,40,178,1599,192,152,600,35596,6692,93,4320552,252.013,5863,23.26,"97.8","0.689","15.63",44783983.82,35689102.55,47793.25,"RS"
432,"Sete de Setembro",4995,5,44,6542,197,NA,188,12000,5700,150,4320578,129.238,1830,14.16,"99.1","0.683","-",31622683.27,24676949.31,54712.96,"RS"
433,"Severiano de Almeida",10343,NA,81,37422,883,1,1400,512000,30000,NA,4320602,167.598,3406,20.32,"97.7","0.752","-",38166367.81,32717694.05,41422.91,"RS"
434,"Silveira Martins",3492,NA,74,465,110,71,525,5125,3775,NA,4320651,119.285,2028,17,"99.2","0.742","-",31866106.45,27426511.04,36630,"RS"
435,"Sinimbu",8155,1,334,7155,792,150,430,65000,45500,NA,4320677,510.213,8578,16.81,"97.2","0.631","14.71",61040959.11,54970432.78,21028.34,"RS"
436,"Sobradinho",4074,NA,243,855,111,151,885,6550,3275,160,4320701,128.823,14226,110.43,"97.6","0.743","-",82191825.3,76711482.46,29163.04,"RS"
437,"Soledade",116262,212,4766,25503,2621,1072,17589,2029358,327089,90,4320800,1215.056,29991,24.68,"96.3","0.731","12.72",160380540.47,143156147.6,45230.98,"RS"
438,"Tabaí",3818,2,112,4319,31,24,372,631000,180000,NA,4320859,94.754,4461,47.08,"100","0.701","16.39",34937022.55,34436691.21,29502.75,"RS"
439,"Tapejara",6131,NA,366,7118,1871,75,1396,408467,55200,NA,4320909,238.082,24557,103.15,"98.6","0.76","-",158979243.72,138258047.8,65852.84,"RS"
440,"Tapera",4471,NA,128,16621,2949,45,649,110000,1500,20,4321006,179.935,10592,58.87,"99","0.747","17.86",69869213.58,57780036.98,60580.29,"RS"
441,"Tapes",18232,52,1629,516,85,43,3025,4513,804,21,4321105,805.452,14695,18.24,"97.8","0.695","6.71",102306694.31,89672916.28,34781.51,"RS"
442,"Taquara",22330,1155,1014,2000,200,200,1350,20065,13240,700,4321204,452.572,53242,117.64,"97.1","0.727","14.4",254654596.1,250409140.3,27171.31,"RS"
443,"Taquari",13772,NA,1099,11628,3000,111,1977,590000,372000,65,4321303,349.967,25198,72,"97.2","0.733","10.79",128443391.4,122527298.8,40661.52,"RS"
444,"Taquaruçu do Sul",7173,NA,66,78901,2971,80,410,127090,15050,80,4321329,76.917,3119,40.55,"98.4","0.739","-",35481986.17,32092590.52,61297.18,"RS"
445,"Tavares",29846,544,1082,403,47,68,2016,5480,2760,NA,4321352,610.106,5212,8.54,"95.3","0.656","48.78",41549058.82,33092822.94,22657.34,"RS"
446,"Tenente Portela",11447,2,299,24866,1887,5,676,220000,18000,280,4321402,337.495,14497,42.95,"96.7","0.708","23.04",7095415.55,8972103.93,43273.27,"RS"
447,"Terra de Areia",7423,NA,245,66,19,2,475,2269,1620,NA,4321436,142.304,10334,72.62,"98.5","0.689","32.52",66167695.79,60702701.61,25729.73,"RS"
448,"Teutônia",16410,27,398,68563,9161,65,781,1100000,280000,15100,4321451,177.795,32797,184.47,"99.4","0.747","7.59",217248388.63,183674323.4,45981.15,"RS"
449,"Tio Hugo",2529,NA,41,218,39,NA,386,481679,14337,NA,4321469,113.944,3267,28.67,"91.6","0.742","78.95",37969724.47,30463304.69,56784.45,"RS"
450,"Tiradentes do Sul",13058,NA,104,8017,300,20,184,60000,25000,250,4321477,236.653,5129,21.67,"98.8","0.689","-",38940380.33,35405986.68,35473.86,"RS"
451,"Toropi",13971,NA,219,5600,1961,1,522,15290,10100,63,4321493,198.316,2554,12.88,"98","0.683","100",32703011.72,28460253.99,36808.11,"RS"
452,"Torres",7002,17,743,54,13,NA,433,2820,2570,128,4321501,161.627,41751,258.32,"98.4","0.762","17.37",313148255.08,272999013.1,35095.54,"RS"
453,"Tramandaí",3925,11,557,18,1,NA,407,1207,642,NA,4321600,142.878,54387,380.65,"97.5","0.719","14.73",352124550.47,334233638.3,23072.56,"RS"
454,"Travesseiro",5279,NA,63,39791,2807,14,261,1044380,65000,NA,4321626,80.681,2152,26.67,"97.5","0.701","-",31268880,26263207.69,33499.3,"RS"
455,"Três Arroios",5428,NA,64,35491,2483,5,304,205000,900,NA,4321634,148.601,2591,17.44,"100","0.791","-",39551061.06,31852757.43,53891.49,"RS"
456,"Três Cachoeiras",7732,NA,256,53,11,58,244,1638,1230,330,4321667,251.483,10962,43.59,"97.5","0.718","14.6",68493243.29,61092237.16,27614.79,"RS"
457,"Três Coroas",2912,173,160,2800,120,30,184,130000,10000,2000,4321709,165.285,24425,147.78,"98.9","0.71","16.13",133906592.82,135058408.7,27813.49,"RS"
458,"Três de Maio",13025,NA,357,13273,168,1,1038,51890,37524,1320,4321808,421.461,24916,59.12,"98.8","0.759","13.94",164325001.46,148794245.5,56767.21,"RS"
459,"Três Forquilhas",4638,NA,123,92,35,40,97,4036,2840,NA,4321832,217.386,2760,12.7,"96","0.662","-",37732861.12,30166815.5,24297.46,"RS"
460,"Três Palmeiras",6722,23,67,10002,844,17,551,29300,10900,253,4321857,180.599,4716,26.11,"98.4","0.703","16.13",41758607.9,40640621,42185.43,"RS"
461,"Três Passos",166497,32,2420,632327,50208,578,7173,2417509,237490,3530,4321907,268.902,25436,94.59,"98.9","0.768","6.25",144548864.46,145621968.3,43406.37,"RS"
462,"Trindade do Sul",8715,11,214,25091,144,34,524,2300000,1950,NA,4321956,268.417,7556,28.15,"98.9","0.687","-",57650197.83,48113594,60779.96,"RS"
463,"Triunfo",36700,220,1945,2700,75,75,3006,230000,25642,NA,4322004,817.625,27498,33.63,"98.3","0.733","3.45",467395643.13,383455339.2,430464.73,"RS"
464,"Tucunduva",5146,NA,121,24032,1635,27,493,10564,5534,332,4322103,181.198,5542,30.59,"100","0.747","-",48205937.84,41694298.82,46209.93,"RS"
465,"Tunas",7185,10,202,1436,331,14,455,7720,3860,90,4322152,217.302,3681,16.94,"98.3","0.657","-",35093736.84,29824512.14,26356.28,"RS"
466,"Tupanci do Sul",5483,4,120,138,21,NA,385,8500,3800,NA,4322186,135.243,1374,10.16,"98.7","0.694","-",25318472.22,22072741.88,65464.21,"RS"
467,"Tupanciretã",65596,222,3091,2908,778,NA,18635,16000,8100,300,4322202,2253.234,20005,8.88,"97.9","0.709","4.39",169044241.25,139392265.4,84856.89,"RS"
468,"Tupandi",6358,4,99,46644,3408,36,418,3492580,144662,NA,4322251,59.447,5029,84.6,"98.8","0.718","13.7",66293109,52009433.42,106314.39,"RS"
469,"Tuparendi",19096,NA,191,29058,4503,44,971,21565,10278,201,4322301,307.71,8363,27.18,"99.7","0.728","-",57547968.02,47381265.85,49616.17,"RS"
470,"Turuçu",15664,NA,474,408,85,167,1083,3020,1200,NA,4322327,253.635,3419,13.48,"99.3","0.629","35.71",34072984.59,30725149.98,48041.68,"RS"
471,"Ubiretama",8939,NA,48,4072,50,NA,160,14000,9500,NA,4322343,125.876,1994,15.84,"99.3","0.7","-",34254215.43,28559516.17,56727.23,"RS"
472,"União da Serra",3774,NA,18,24059,2490,8,378,1068124,3180,NA,4322350,131.154,1170,8.92,"98.5","0.733","142.86",29807248.21,23536706.34,84108,"RS"
473,"Unistalda",51656,175,1218,208,64,NA,19808,3490,1270,115,4322376,602.387,1995,3.31,"99.5","0.649","-",27612213.2,21549941.21,64642.76,"RS"
474,"Uruguaiana",368169,1804,20290,624,177,435,161258,637,30,NA,4322400,5702.098,117210,20.56,"97.6","0.744","14.3",486839059.4,456730641.5,29322.46,"RS"
475,"Vacaria",617164,903,22404,15303,2254,588,58520,2038914,1203494,200,4322509,2124.492,64197,30.22,"97.1","0.721","7.94",374184851.02,351070604.2,48503.58,"RS"
