"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
581,"Sud Mennucci",42504,NA,435,620,135,37,455,3900,935,NA,3552304,594.744,7355,12.37,98.3,0.747,"-",68589425.87,60338578.29,29307.88,"SP"
582,"Sumaré",2500,NA,NA,2600,NA,NA,NA,1056677,1056677,NA,3552403,153.465,279545,1821.56,97.7,0.762,"10.46",1213907374.92,1129281240,55816.79,"SP"
583,"Suzanápolis",26990,10,545,775,185,37,580,8500,1100,NA,3552551,330.587,3408,10.31,99.8,0.699,"33.33",46943476.4,44932713.36,84169.56,"SP"
584,"Suzano",1101,19,599,1263,NA,242,354,1146475,938025,NA,3552502,206.236,307429,1490.67,96.7,0.765,"11.34",1387161046.37,1230789065,48818.92,"SP"
585,"Tabapuã",5680,NA,150,2400,470,35,450,119000,45000,NA,3552601,345.792,11323,32.75,98.4,0.735,"10.64",77975921.35,75810030.46,22859.37,"SP"
586,"Tabatinga",7081,NA,125,200,40,NA,55,1005000,10000,NA,3552700,368.604,14769,40.07,96.5,0.704,"16.67",86234448.09,83768560.9,20278.99,"SP"
587,"Taboão da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3552809,20.388,273542,13416.81,96.9,0.769,"12.73",1162079892.47,1211631253,34588.58,"SP"
588,"Taciba",25772,178,722,275,55,105,2080,8950,3600,NA,3552908,607.267,6260,10.31,99.3,0.723,"-",62290820.32,54823659.75,29259.48,"SP"
589,"Taguaí",16043,22,270,42000,120,35,200,9200,1600,NA,3553005,145.332,12669,87.17,97.3,0.709,"13.33",80098788.22,78185749.22,23824.33,"SP"
590,"Taiaçu",1650,NA,95,300,85,10,150,27500,950,NA,3553104,107.059,5677,53.03,97.8,0.71,"20.41",39684789.73,36576763.66,17319.16,"SP"
591,"Taiúva",680,NA,70,190,45,15,90,1400,600,NA,3553203,132.459,6548,49.43,97.8,0.76,"-",39404549.65,36011338.63,25108.07,"SP"
592,"Tambaú",9230,60,450,300,50,50,300,315000,200,NA,3553302,561.788,21435,38.15,97.7,0.731,"4.26",133140083.3,127877605.3,30119.07,"SP"
593,"Tanabi",41520,NA,1300,2200,470,38,3850,452000,24780,NA,3553401,747.218,25265,33.81,99,0.748,"7.66",146416719.23,142064710.3,50458.24,"SP"
594,"Tapiraí",1115,50,110,600,NA,48,85,NA,NA,NA,3553500,755.1,7996,10.59,98.3,0.681,"-",52744580.64,49903412.61,23966.14,"SP"
595,"Tapiratiba",17200,25,150,850,65,NA,40,70000,1000,NA,3553609,221.891,11816,53.25,98.2,0.751,"11.24",72545053.44,71919141.81,23275.49,"SP"
596,"Taquaral",40,NA,30,NA,NA,12,25,220,65,NA,3553658,53.892,2619,48.6,98.2,0.759,"-",30735733.83,28507298.39,16647.2,"SP"
597,"Taquaritinga",5406,NA,337,1137,99,60,450,245600,113640,NA,3553708,594.335,52260,87.93,98.2,0.748,"17.08",292431117.48,297730908.5,28846.24,"SP"
598,"Taquarituba",18387,241,233,5426,500,6,240,15760,3325,NA,3553807,448.515,24350,54.29,97.8,0.701,"14.55",152635840.43,152216213.7,42424.52,"SP"
599,"Taquarivaí",2466,123,230,200,173,150,350,270000,175000,NA,3553856,231.792,6876,29.66,99.4,0.679,"-",52262739.86,49120384.3,61548.88,"SP"
600,"Tarabai",21272,2,480,480,130,63,360,81100,64300,NA,3553906,201.385,6536,32.46,99.2,0.726,"31.75",47204715.33,47714951.44,22125.16,"SP"
601,"Tarumã",3400,NA,80,120,33,7,500,136000,119000,NA,3553955,302.913,14882,49.13,99,0.753,"5.41",123435718.53,106935251.7,58396.99,"SP"
602,"Tatuí",182722,2731,7989,27649,2194,607,2713,24155011,1935580,200100,3554003,523.749,123942,236.64,97.6,0.752,"10.66",579242876.67,583655302.4,40892.85,"SP"
603,"Taubaté",40050,60,1592,322,72,59,198,12310,4786,NA,3554102,625.003,310739,497.18,98.1,0.8,"11.05",1875900686.65,2050748613,50495.56,"SP"
604,"Tejupá",11612,NA,300,620,48,40,280,4000,1800,NA,3554201,296.189,4127,13.93,98.4,0.668,"-",39281961.67,36865945.02,31023.44,"SP"
605,"Teodoro Sampaio",78595,NA,912,1328,230,275,1150,14800,5915,NA,3554300,1555.803,22173,14.25,97.1,0.741,"20",131593656.79,129785942.3,26801.81,"SP"
606,"Terra Roxa",1400,NA,140,40,15,80,270,600,180,NA,3554409,221.541,7904,35.68,98.9,0.749,"-",45325619.57,44697022.79,18410.36,"SP"
607,"Tietê",30600,NA,1300,4700,180,NA,1700,1400000,170000,5000,3554508,404.396,37663,93.13,97.1,0.778,"9.11",244271457.42,252500860.8,50258.52,"SP"
608,"Timburi",10967,78,185,1400,160,19,160,3000,840,NA,3554607,196.79,2464,12.52,99.7,0.71,"-",33158222.79,29148105.69,25047.71,"SP"
609,"Torre de Pedra",7600,NA,150,50,NA,40,50,50000,500,100,3554656,71.348,2046,28.68,98.4,0.714,"-",27548000.75,26067649.46,15524.93,"SP"
610,"Torrinha",20741,103,450,3200,350,8,200,963500,1000,NA,3554706,315.267,9335,29.61,96.4,0.744,"-",57864033.92,54634840.32,28177.45,"SP"
611,"Trabiju",1868,179,42,510,125,NA,70,56000,50000,NA,3554755,63.421,1682,26.52,98.4,0.722,"52.63",25439857.65,23141585.36,25639,"SP"
612,"Tremembé",8290,60,427,131,39,68,42,6672,3405,NA,3554805,191.094,51173,267.79,97.8,0.785,"8.85",228221598.67,210423186.7,18591.56,"SP"
613,"Três Fronteiras",21140,NA,308,754,146,NA,279,6141,2150,NA,3554904,151.594,6804,44.88,98.8,0.753,"-",39218686.96,36593318.73,20839.4,"SP"
614,"Tuiuti",10500,55,600,4000,400,240,300,8e+05,NA,NA,3554953,126.731,6778,53.48,97.3,0.728,"-",36584291.15,36158745.93,25756.65,"SP"
615,"Tupã",191217,1480,3044,3274,847,174,2620,19913745,16712460,260000,3555000,627.986,63928,101.8,97.3,0.771,"6.69",304668577.03,294665886.6,33732.18,"SP"
616,"Tupi Paulista",14500,NA,300,4300,490,68,500,21500,2600,NA,3555109,244.77,15854,64.77,99.4,0.769,"-",83827383.75,82725707.84,21720.31,"SP"
617,"Turiúba",14689,NA,145,180,40,NA,135,NA,NA,NA,3555208,153.235,1818,11.86,100,0.751,"66.67",30257846.64,29035274.17,27877.78,"SP"
618,"Turmalina",11890,30,300,600,119,NA,420,8910,668,NA,3555307,147.797,1669,11.29,97.1,0.736,"-",30345247.37,28861349.68,44206.07,"SP"
619,"Ubarana",3450,NA,208,150,23,16,75,230000,1680,NA,3555356,209.861,5365,25.56,99.7,0.7,"18.18",52454184.2,50367765.63,32774.2,"SP"
620,"Ubatuba",122,NA,85,200,35,NA,NA,2000,1200,NA,3555406,708.105,92981,131.31,97.7,0.751,"10.53",662585496.51,618940133.8,29152.88,"SP"
621,"Ubirajara",15300,NA,160,250,30,30,90,300,45,NA,3555505,282.179,5132,18.19,98.9,0.727,"27.4",37207576.7,33413557.56,23709.14,"SP"
622,"Uchoa",9150,22,495,445,93,29,980,235890,5100,NA,3555604,252.434,10394,41.18,98.2,0.721,"31.25",70409269.24,72224314.54,39430.92,"SP"
623,"União Paulista",3050,62,168,530,102,5,150,220000,450,NA,3555703,79.056,1603,20.28,96.8,0.749,"-",28772978.13,24474460.53,30538.05,"SP"
624,"Urânia",23880,NA,415,950,285,58,405,8130,2856,NA,3555802,209.262,8833,42.21,100,0.746,"11.76",43983529.37,46008286.77,31344.02,"SP"
625,"Uru",9622,NA,108,131,28,NA,41,1351,753,NA,3555901,146.901,1387,9.44,95.1,0.712,"-",28263799.1,24553136.27,40623.52,"SP"
626,"Urupês",9170,NA,200,1200,200,150,640,8e+05,430000,NA,3556008,323.916,13744,42.43,99.1,0.745,"22.06",91094946.94,86706349.96,34609.7,"SP"
627,"Valentim Gentil",14144,20,195,550,290,30,640,160000,2500,NA,3556107,149.741,14098,94.15,98.8,0.735,"6.02",78374985.54,77129122.62,31863.26,"SP"
628,"Valinhos",2050,NA,260,1150,85,80,580,285000,4500,NA,3556206,148.538,126373,850.78,97.2,0.819,"11.35",1017742943.31,1076608998,59842.76,"SP"
629,"Valparaíso",28782,NA,965,680,285,160,9400,2550,900,NA,3556305,857.661,24241,28.26,98,0.725,"11.72",165044886.16,149980939.2,45529.09,"SP"
630,"Vargem",7000,4,855,410,41,150,350,1200,650,NA,3556354,142.595,10512,73.72,98.1,0.699,"8.2",53980520.38,58222282.56,14148.82,"SP"
631,"Vargem Grande do Sul",20380,18,1150,1680,140,41,1200,65000,2250,NA,3556404,267.178,40133,150.21,98.8,0.737,"8.6",205333833.97,216650320.2,29684.07,"SP"
632,"Vargem Grande Paulista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3556453,42.489,50415,1186.54,97.2,0.77,"8.96",305049741.12,321818139.3,53359.16,"SP"
633,"Várzea Paulista",98,NA,52,63,13,22,NA,52570,679,NA,3556503,35.12,115771,3296.44,96.9,0.759,"13.16",469574174.09,500887314.5,31913.34,"SP"
634,"Vera Cruz",22951,11,217,120,NA,NA,32,78,40,NA,3556602,247.716,10176,41.08,99,0.754,"9.09",59211460.88,47961690.34,22231.9,"SP"
635,"Vinhedo",2200,30,150,180,16,30,65,250000,2100,NA,3556701,80.95,76540,945.52,97.5,0.817,"5.68",873081884.2,864024627.2,154054.53,"SP"
636,"Viradouro",1410,NA,108,250,80,20,110,950,210,NA,3556800,217.726,17414,79.98,98.4,0.739,"9.48",111367231.42,106845539.1,23190.53,"SP"
637,"Vista Alegre do Alto",836,NA,68,358,43,8,40,128450,1460,NA,3556909,95.429,8109,84.97,100,0.744,"13.89",61446127.49,57451056.05,46388.5,"SP"
638,"Vitória Brasil",3700,NA,112,374,82,NA,94,1783,680,NA,3556958,49.832,1794,36,98.5,0.725,"38.46",24589607.12,21669151,24394.51,"SP"
639,"Votorantim",1740,NA,190,290,NA,59,86,NA,NA,NA,3557006,184.186,127923,694.53,97.8,0.767,"12.57",591225865.31,640504674,31487.9,"SP"
640,"Votuporanga",252515,74,3805,3645,1149,777,2920,3928100,77550,NA,3557105,420.703,96634,229.7,98.8,0.79,"10.25",581132723.45,527043868.2,40190.41,"SP"
641,"Zacarias",12607,27,300,300,30,NA,100,NA,NA,NA,3557154,319.056,2692,8.44,98.6,0.729,"-",45559837.13,41378926.32,46763.19,"SP"
