"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
53,"Cedral",816,35,58,1381,338,95,43,9948,1690,NA,2103109,285.211,10208,35.79,97.9,0.605,"18.02",46837871.64,44841745.56,7338.43,"MA"
54,"Central do Maranhão",2903,43,138,1338,339,296,NA,7912,3570,NA,2103125,319.538,7094,22.2,97.8,0.585,"18.52",42545047.56,39315671.77,6627.67,"MA"
55,"Centro do Guilherme",30794,125,690,680,200,334,285,18300,2750,NA,2103158,1167.848,12342,10.57,91.6,0.542,"4.69",95558522.9,85991322.69,7477.72,"MA"
56,"Centro Novo do Maranhão",102203,201,3056,3500,625,2781,5640,22310,5400,NA,2103174,8401.003,16267,1.94,87.7,0.518,"17.54",93867871.04,93203066.93,9104.32,"MA"
57,"Chapadinha",43824,NA,1963,39360,11080,33280,3662,144670,49310,NA,2103208,3247.385,81386,25.06,92.6,0.604,"14.22",347440477.48,343475901.6,11083.69,"MA"
58,"Cidelândia",117500,13,3006,3834,746,205,2765,37839,11705,NA,2103257,1462.809,12878,8.8,98.9,0.6,"45.16",107068024.91,101886227.2,12358.65,"MA"
59,"Codó",328497,105,7064,25197,4560,17902,9335,220026,47002,NA,2103307,4361.606,114275,26.2,97.1,0.595,"12.05",408151193.89,419348870.4,13364.78,"MA"
60,"Coelho Neto",19079,NA,565,9160,1135,5885,783,43970,6420,NA,2103406,977.079,41658,42.64,96.5,0.564,"16.39",210650180.34,220000750.8,9291.68,"MA"
61,"Colinas",69635,NA,1080,4020,1435,1290,1415,79725,23622,NA,2103505,1978.695,40316,20.38,97.2,0.596,"25.19",174567167.7,173115851.2,13349.73,"MA"
62,"Conceição do Lago-Açu",25599,15,652,2320,492,745,455,6359,1723,NA,2103554,725.664,14915,20.55,97.3,0.512,"20",76256818.8,79587555.85,8891.36,"MA"
63,"Coroatá",59590,3,1020,4900,560,4590,2260,62940,12180,NA,2103604,2263.692,59566,26.31,95.9,0.576,"10.58",217641223.67,238773697.2,8111.96,"MA"
64,"Cururupu",1777,31,125,1123,430,529,183,7617,2214,NA,2103703,1257.608,31558,25.09,96.8,0.612,"9.2",117888600.62,124466378.8,8126.4,"MA"
65,"Davinópolis",28174,NA,1044,2548,389,213,1214,19089,6457,NA,2103752,332.249,14404,43.35,98.7,0.607,"9.09",83432526.6,66968435.2,14720.3,"MA"
66,"Dom Pedro",20678,NA,397,7085,2814,2104,2281,53175,20245,NA,2103802,358.493,23053,64.31,96.5,0.622,"20.83",80271085.56,77551379.88,11224.99,"MA"
67,"Duque Bacelar",4429,NA,45,1230,165,795,150,4700,1730,NA,2103901,317.494,10223,32.2,95.8,0.533,"12.2",74448844.36,71133239.12,7591.12,"MA"
68,"Esperantinópolis",30746,NA,2419,1948,409,895,2265,60801,12160,NA,2104008,452.411,18311,40.47,97.2,0.586,"11.67",89778147.94,82080419.34,9369.44,"MA"
69,"Estreito",189558,NA,2656,2498,624,423,2744,374407,12257,NA,2104057,2720.266,33294,12.24,93.4,0.659,"18.56",197807217.34,164983401.6,26423.96,"MA"
70,"Feira Nova do Maranhão",87120,NA,3390,1480,362,370,3024,53169,22670,NA,2104073,1625.822,8048,4.95,94.9,0.532,"9.09",42428385.8,39100077.54,13874.85,"MA"
71,"Fernando Falcão",20984,NA,1002,787,122,356,402,20517,2464,NA,2104081,5086.589,10873,2.14,91.3,0.443,"26.2",65079146,56229667.34,9511.64,"MA"
72,"Formosa da Serra Negra",189800,NA,4931,5575,882,815,4708,57841,16800,NA,2104099,3690.61,17719,4.8,95,0.556,"20.58",92677923.17,87270786.06,10408.29,"MA"
73,"Fortaleza dos Nogueiras",99975,20,3956,5950,994,3980,4448,55275,22564,NA,2104107,1853.406,12640,6.82,97.6,0.616,"14.29",57493638.54,56108591.55,27382.7,"MA"
74,"Fortuna",34032,NA,756,3375,1245,955,1195,45755,10375,NA,2104206,834.83,16976,20.33,97.3,0.58,"8.23",81503848.02,83585838.91,8046.3,"MA"
75,"Godofredo Viana",2381,49,278,432,135,290,139,5836,980,NA,2104305,720.129,10186,14.14,96.9,0.604,"29.63",111960372.32,102385209.9,219655.83,"MA"
76,"Gonçalves Dias",46225,NA,369,8090,2648,2251,1312,74053,21198,NA,2104404,883.588,17206,19.47,96.9,0.568,"10",75848486.01,86191219.46,8360.04,"MA"
77,"Governador Archer",33752,530,529,3665,1236,2201,1953,39913,10765,NA,2104503,445.856,10231,22.95,96.6,0.565,"14.93",51346889.58,51258356.05,8409.54,"MA"
78,"Governador Edison Lobão",45803,43,1521,3105,652,381,2603,29649,10080,NA,2104552,615.957,18411,29.89,97.6,0.629,"23.89",85735171.93,86095985.77,20012.29,"MA"
79,"Governador Eugênio Barros",35221,15,546,2155,872,925,1100,30745,8125,NA,2104602,647.989,13930,21.5,98.5,0.572,"12.88",69628044.34,67247935.33,8056.04,"MA"
80,"Governador Luiz Rocha",17278,NA,180,785,315,460,290,9652,3435,NA,2104628,401.587,7063,17.59,98.6,0.544,"-",38994280.03,42983279.87,9024.42,"MA"
81,"Governador Newton Bello",70453,738,1583,452,125,617,785,4587,989,NA,2104651,1144.146,10713,9.36,95.2,0.521,"14.6",59553451.39,58881735.37,8318.48,"MA"
82,"Governador Nunes Freire",29163,167,935,508,165,395,373,11425,3571,NA,2104677,1037.13,23128,22.3,96.3,0.569,"15.54",131184125.66,129812863.7,10117.49,"MA"
83,"Graça Aranha",10234,NA,302,2923,1030,1028,997,16864,4576,NA,2104701,271.445,6023,22.19,97.3,0.57,"-",32531532.96,29251146.91,8651.28,"MA"
84,"Grajaú",227831,NA,4821,11781,1923,3874,4483,109810,19833,NA,2104800,8861.717,73872,8.34,96.3,0.609,"20.88",301177590.22,302671170.6,16265.45,"MA"
85,"Guimarães",2229,60,128,2921,460,147,148,10111,5329,NA,2104909,478.857,10290,21.49,93.8,0.625,"-",50175545.21,55131823.09,7806.63,"MA"
86,"Humberto de Campos",1798,NA,549,2670,387,1740,339,19347,2393,NA,2105005,1714.625,25680,14.98,97,0.535,"20.41",130287259.07,116489512.3,6327.78,"MA"
87,"Icatu",754,NA,310,1520,132,337,20,23280,3760,NA,2105104,1124.445,24794,22.05,94.9,0.546,"9.15",110158551.75,106154950.9,6526.37,"MA"
88,"Igarapé do Meio",28917,71,432,439,145,728,5998,4978,1663,NA,2105153,368.685,13974,37.9,96.6,0.569,"7.91",104820436.39,98707450.94,25617.96,"MA"
89,"Igarapé Grande",39335,NA,495,875,100,265,1754,4536,1500,NA,2105203,346.218,10231,29.55,98.7,0.614,"12.12",64475605.75,60328598.27,10281.52,"MA"
90,"Imperatriz",1955241,1494,42536,69493,14674,10929,54413,587839,173405,484,2105302,1369.039,273110,199.49,98.4,0.731,"14.36",1105937009.48,1154928621,29592.7,"MA"
91,"Itaipava do Grajaú",37096,53,1642,2784,551,786,878,21786,4902,200,2105351,1244.398,13828,11.11,97,0.518,"4.27",67037106.97,69363038.51,6641.29,"MA"
92,"Itapecuru Mirim",101395,4053,5426,128388,15254,30826,10065,374124,68620,NA,2105401,1480.641,60440,40.82,94.2,0.599,"13.77",242810207.88,257925889.2,11164.32,"MA"
93,"Itinga do Maranhão",163021,71,2028,2903,755,251,1309,29414,8236,NA,2105427,3583.423,22513,6.28,97.1,0.63,"22.94",117056807.3,120441656.6,18721.59,"MA"
94,"Jatobá",21080,NA,390,1690,692,492,276,28715,7455,NA,2105450,591.616,7471,12.63,97.9,0.561,"42.74",44328055.15,44186613.08,7234.91,"MA"
95,"Jenipapo dos Vieiras",85201,NA,2109,5981,985,2006,1472,55983,12650,NA,2105476,1962.362,17076,8.7,80.7,0.49,"33.99",79854157.81,85800236.13,7344.62,"MA"
96,"João Lisboa",113920,33,1983,3930,902,639,2747,33903,9611,NA,2105500,1137.104,24709,21.73,99.3,0.641,"16.44",111687692.13,102308705.1,11431.55,"MA"
97,"Joselândia",21430,NA,1230,3435,500,1113,1523,23451,4700,NA,2105609,703.081,14924,21.23,97.7,0.561,"16.67",60830197.7,61426721.33,7182.9,"MA"
98,"Junco do Maranhão",29795,21,1283,410,130,507,458,5695,990,NA,2105658,568.499,5146,9.05,98.3,0.552,"14.08",31284196.54,31895211.77,14239.39,"MA"
99,"Lago da Pedra",104379,41,1221,5580,810,2094,1878,50404,12342,NA,2105708,1240.444,44403,35.8,97.7,0.589,"16.57",186323554.9,201010571.7,10802.34,"MA"
100,"Lago do Junco",27005,NA,1933,4811,660,2401,2257,28524,4340,NA,2105807,328.525,9506,28.94,94.5,0.581,"26.09",53517013.26,54412652.27,7950.66,"MA"
101,"Lago dos Rodrigues",19061,NA,522,1978,300,234,530,6201,2800,NA,2105948,220.776,8758,39.67,97.3,0.602,"-",43778652.8,45219813.1,9500.91,"MA"
102,"Lago Verde",53917,6,1132,441,70,679,1103,16890,4156,NA,2105906,631.455,14769,23.39,97.1,0.557,"13.57",70822975.19,68136286.51,8294.05,"MA"
103,"Lagoa do Mato",31966,NA,280,1321,339,3287,1712,61777,15250,NA,2105922,1512.985,10572,6.99,97.7,0.566,"25.86",51152362.91,43346786.28,8601.56,"MA"
104,"Lagoa Grande do Maranhão",42720,NA,510,4823,535,484,157,17345,4875,NA,2105963,744.199,11411,15.33,95.9,0.502,"16.74",55857961.36,53517240.68,8882.77,"MA"
105,"Lajeado Novo",66751,NA,1258,2809,702,52,1701,37029,11479,NA,2105989,1063.619,7057,6.63,98.4,0.589,"10.64",40432803.35,38066241.83,13260.77,"MA"
106,"Lima Campos",13088,NA,1420,562,110,746,1818,14925,2500,NA,2106003,321.932,11297,35.09,98,0.581,"16.57",84373857.88,76288659.45,22990.34,"MA"
107,"Loreto",44940,NA,1520,1095,163,1290,913,13290,5960,NA,2106102,3597.231,11597,3.22,96.7,0.582,"21.13",60168761.93,53647813.24,33679.95,"MA"
108,"Luís Domingues",4503,9,108,520,158,265,93,3850,1130,NA,2106201,472.296,7161,15.16,98.1,0.588,"9.9",40979379.65,39808452.01,8174.33,"MA"
109,"Magalhães de Almeida",11397,NA,110,8913,3000,731,650,25000,8900,NA,2106300,434.433,13807,31.78,97.1,0.567,"11.56",116494716.33,114239171.5,6970.01,"MA"
110,"Maracaçumé",24320,11,945,2864,390,17200,4621,9850,2988,NA,2106326,635.758,21149,33.27,98.3,0.582,"16.95",107847405.79,104896205.4,9510.69,"MA"
111,"Marajá do Sena",56351,25,628,11486,1168,2320,2240,31225,8085,NA,2106359,1402.593,7027,5.01,91.2,0.452,"28.57",41891260.84,40000004.83,11708.59,"MA"
112,"Maranhãozinho",40431,17,1008,1420,250,2414,1420,9744,3478,NA,2106375,760.947,13761,18.08,89.9,0.55,"5.59",98217944.29,90297013.77,7218.19,"MA"
113,"Mata Roma",2215,NA,94,2750,680,1900,122,9400,1750,NA,2106409,548.548,17090,31.15,96.3,0.57,"4.05",81571816.54,83559171.97,10468.37,"MA"
114,"Matinha",21501,4751,1630,4200,290,1520,845,35600,6230,NA,2106508,410.632,22034,53.66,96.8,0.619,"6.69",94143742.49,90077187.85,8341.52,"MA"
115,"Matões",23392,62,600,7949,1148,1740,1020,46443,15804,NA,2106607,2108.671,32174,15.26,97.5,0.55,"12.63",147175372.11,138968236.3,7519.44,"MA"
116,"Matões do Norte",17373,3877,488,4298,499,2186,540,26552,5694,NA,2106631,794.454,17432,21.94,94.9,0.533,"21.05",67471557.89,66591987.99,5737.04,"MA"
117,"Milagres do Maranhão",3090,NA,110,3300,1010,2500,110,10200,2900,NA,2106672,634.818,8818,13.89,97.5,0.527,"-",51903011.72,50261065.02,7569.41,"MA"
118,"Mirador",66716,NA,1089,4256,1233,1688,873,70365,18249,NA,2106706,8522.351,21030,2.47,96.1,0.545,"31.75",92544153.79,98949795.05,13202.25,"MA"
119,"Miranda do Norte",23649,66,982,3185,303,652,1190,16630,2169,NA,2106755,341.107,23864,69.96,93.8,0.61,"16.26",118086381.26,115474080.5,27081.27,"MA"
120,"Mirinzal",2590,168,118,2465,664,176,73,14649,2920,NA,2106805,686.942,13978,20.35,97.6,0.622,"35.9",56389822.28,51773528.75,7442.26,"MA"
121,"Monção",40235,253,1595,1789,435,1155,633,13703,3897,NA,2106904,1245.548,27751,22.28,97.2,0.546,"32.1",130349926.39,132858213.3,7604.26,"MA"
122,"Montes Altos",64611,NA,1768,2863,681,277,2321,38133,12908,NA,2107001,1488.513,9106,6.12,97.7,0.575,"23.81",42667093.43,41457478.73,9543.41,"MA"
123,"Morros",1399,NA,401,2078,142,745,50,22238,4720,NA,2107100,1712.121,18554,10.84,96.2,0.548,"3.53",88859658.15,87198439.27,7607.88,"MA"
124,"Nina Rodrigues",2092,NA,339,13744,2186,2433,812,20255,2394,NA,2107209,570.938,14176,24.83,95.6,0.585,"19.61",62352539.69,61803863.71,5971.88,"MA"
125,"Nova Colinas",42538,NA,2035,1980,580,398,1502,44120,18320,NA,2107258,743.085,5021,6.76,96.7,0.566,"-",37802224.12,30341726.2,15805.56,"MA"
126,"Nova Iorque",12925,NA,274,628,64,2149,643,13441,6799,NA,2107308,978.34,4320,4.42,97.5,0.584,"-",30590620.4,29266777.34,10887.92,"MA"
